"CAPITAL","city","agree","attendevent","EX14","IM14","EX15","IM15","date","V24","V25","V26"
18.6438242952666,"3",0,1.38629436111989,5.75257263882563,4.12713438504509,5.8171111599632,4.18965474202643,13.593117974603,"0","1","0"
17.1187275312662,"3",0,0,0,2.39789527279837,0,2.56494935746154,13.5934926229063,"1","0","1"
19.6734437124477,"2",0,1.6094379124341,5.44241771052179,2.99573227355399,5.24702407216049,2.77258872223978,13.5925019975384,"0","1","0"
20.0140604101378,"3",0,0.693147180559945,0,0,0,0,13.5924944985226,"1","0","1"
16.8112428315183,"2",0,0.693147180559945,0,0,0,0,13.5813275454097,"1","0","0"
15.4249484703984,"2",0,1.09861228866811,0,0,0,0,13.5924982480375,"0","1","0"
15.4249484703984,"1",0,0.693147180559945,1.38629436111989,1.94591014905531,1.79175946922805,1.94591014905531,13.5925194950231,"1","1","0"
15.4249484703984,"2",0,1.79175946922805,3.13549421592915,0,3.52636052461616,0,13.5925307432445,"1","1","0"
17.7275335633924,"1",0,0.693147180559945,3.87120101090789,0,3.63758615972639,0,13.5925307432445,"1","1","0"
19.9209546945666,"2",0,2.07944154167984,6.16331480403464,1.09861228866811,5.93489419561959,1.38629436111989,13.5927756731345,"0","1","0"
17.2402616925802,"3",0,2.19722457733622,0,0,0,0,13.6657394405047,"1","0","1"
20.6067320206905,"2",0,1.94591014905531,5.84932477994686,4.61512051684126,5.78382518232974,4.70953020131233,13.6417724576822,"1","1","0"
20.8724700172775,"2",0,1.94591014905531,5.78996017089725,4.31748811353631,5.19295685089021,3.63758615972639,13.5928681310662,"1","1","0"
20.0965859412628,"1",0,2.30258509299405,5.4510384535657,2.19722457733622,5.38449506278909,2.07944154167984,13.6295784911161,"1","1","0"
19.436110896539,"1",0,1.6094379124341,4.57471097850338,3.46573590279973,4.17438726989564,3.71357206670431,13.6185499715282,"1","1","0"
18.9905297081678,"1",0,1.09861228866811,1.94591014905531,2.30258509299405,1.6094379124341,2.484906649788,13.6185487538314,"0","1","0"
0,"3",0,2.30258509299405,8.3291754420774,6.3456363608286,8.45914025996762,6.41836493593621,13.5932428729672,"1","1","0"
15.8949520996441,"3",0,1.6094379124341,2.56494935746154,0,2.484906649788,0,13.592506996851,"1","0","0"
20.3665908930077,"2",0,1.09861228866811,4.8283137373023,3.76120011569356,4.92725368515721,3.71357206670431,13.3379601230831,"0","1","0"
0,"2",0,2.99573227355399,7.04053639021596,7.77064523412918,6.65801104587075,7.64730883235624,13.1240200044397,"0","1","0"
17.7275335633924,"3",0,0,3.8286413964891,3.63758615972639,3.29583686600433,4.07753744390572,13.2894037696661,"1","0","0"
18.6134640519569,"2",0,1.09861228866811,4.80402104473326,3.95124371858143,4.66343909411207,3.87120101090789,13.5279631431124,"1","1","0"
19.38004629084,"2",0,0,2.484906649788,2.94443897916644,2.39789527279837,2.56494935746154,13.4604428930888,"0","1","0"
19.62515342332,"3",0,1.79175946922805,7.87016594646984,7.85748078694253,7.8458075026378,8.01565761455734,13.2369430655951,"1","1","0"
0,"3",0,1.79175946922805,0,6.1463292576689,0,6.26720054854136,13.4166749262361,"0","1","0"
20.1132929662405,"1",0,2.07944154167984,5.2257466737132,4.94875989037817,5.41164605185504,4.98360662170834,13.5149769234886,"0","1","0"
13.1223633774043,"2",0,1.79175946922805,0.693147180559945,0,0,0,13.7857984939787,"1","0","0"
13.8155105579643,"2",0,2.77258872223978,0.693147180559945,0,1.09861228866811,0,13.7857974638203,"1","0","0"
16.1180956509583,"2",1,1.94591014905531,0,0,0,0,13.7857964336609,"1","0","0"
0,"2",0,0,0,0,0,2.484906649788,13.7857984939787,"0","1","0"
17.9098551201864,"2",0,0.693147180559945,0,0,0,0,13.7858026146017,"0","1","0"
14.9141228466324,"3",0,0,0,0,0,0,13.7858891437626,"1","1","0"
16.5235607590665,"2",0,0,0,0,0,0,13.7858984143001,"0","0","1"
13.8155105579643,"2",0,3.25809653802148,0,0,0,0,13.7859056246587,"1","0","0"
14.9141228466324,"2",0,3.04452243772342,0,0,0,0,13.7859056246587,"1","0","0"
15.4249484703984,"2",0,2.19722457733622,0,0,0,0,13.7858984143001,"1","1","0"
19.1561743724628,"2",0,1.38629436111989,4.0943445622221,0,3.76120011569356,0,13.7859828752385,"1","1","0"
14.5086577385242,"2",0,1.6094379124341,0,0,0,0,13.7859952347775,"1","0","0"
14.9141228466324,"1",0,2.83321334405622,0,0,0,0,13.7860879264511,"1","0","0"
18.0350182631404,"3",0,1.6094379124341,0,0,0,0,13.7859972946858,"1","0","1"
13.8155105579643,"2",0,0,0,0,0,0,13.7859972946858,"1","0","0"
13.8155105579643,"2",0,1.6094379124341,0,0,0,0,13.7860096540466,"1","0","0"
14.5086577385242,"2",0,2.77258872223978,0,0,0,0,13.7860971951459,"1","1","0"
16.5235607590665,"2",0,1.79175946922805,3.46573590279973,2.07944154167984,3.43398720448515,1.94591014905531,13.786110583109,"1","0","0"
16.7114224962361,"1",0,1.79175946922805,3.52636052461616,3.49650756146648,3.63758615972639,3.40119738166216,13.7863072625227,"1","1","0"
15.4249484703984,"3",0,0,0,0,0,0,13.7861878178579,"1","0","1"
15.6072700271923,"2",0,2.19722457733622,0,0,0,0,13.7862104722527,"1","0","1"
16.5235607590665,"2",0,0,0,1.38629436111989,0,1.38629436111989,13.7861919368769,"1","0","0"
16.1180956509583,"2",0,2.39789527279837,1.6094379124341,0,1.6094379124341,0,13.7861878178579,"0","1","0"
20.1272453671172,"2",0,0,4.93447393313069,2.89037175789616,5.04985600724954,3.36729582998647,13.7862022343503,"0","1","0"
17.3708586194537,"2",0,4.91998092582813,1.6094379124341,1.79175946922805,0.693147180559945,1.09861228866811,13.7862104722527,"1","1","0"
19.1138279245123,"2",0,1.79175946922805,2.39789527279837,0,0.693147180559945,0,13.7862979957747,"1","1","0"
16.8600329956877,"2",0,1.38629436111989,0,0,0,0,13.7954323326945,"1","1","0"
0,"2",0,1.09861228866811,0,2.89037175789616,0,3.43398720448515,13.7954180486564,"0","1","0"
15.4249484703984,"2",0,0.693147180559945,0,0,0,0,13.7863175588086,"1","1","1"
14.5086577385242,"1",0,0,0,0,0,0,13.7955159922491,"1","0","0"
16.8112428315183,"2",0,0,0,0,0,0,13.7954272312757,"1","0","0"
19.4082869812431,"2",0,1.94591014905531,0,0,0,0,13.7955139518554,"1","0","1"
17.1477150681395,"3",0,0,0,2.07944154167984,0,1.94591014905531,13.7861888476142,"1","1","0"
15.7025802069967,"2",1,0.693147180559945,1.79175946922805,0,1.09861228866811,0,13.7861991451194,"1","1","0"
13.8155105579643,"3",0,0,0,1.38629436111989,0,1.09861228866811,13.7862032640918,"1","1","0"
17.1828063879507,"3",0,1.6094379124341,0,0,1.79175946922805,0,13.7862969661308,"1","0","0"
18.8595806281468,"3",1,2.70805020110221,2.89037175789616,0,1.09861228866811,0,13.7862990254176,"1","1","0"
14.5086577385242,"3",0,1.6094379124341,0,0,0,0,13.7862959364857,"1","0","0"
15.8304135785065,"3",0,1.09861228866811,0,0,0,0,13.7863103514196,"1","0","0"
15.6072700271923,"2",0,1.38629436111989,0,0,0,0,13.7863113810498,"1","0","0"
17.0343863828325,"3",0,3.17805383034795,3.17805383034795,0.693147180559945,2.94443897916644,1.09861228866811,13.7863072625227,"1","0","1"
15.4249484703984,"3",0,1.09861228866811,0,0,0,0,13.7954323326945,"1","0","0"
15.4249484703984,"3",0,0,0,0,0,0,13.7954323326945,"1","0","0"
14.5086577385242,"2",0,0,0.693147180559945,1.09861228866811,0,0,13.7955323152486,"1","1","0"
16.5755204979972,"3",0,0,0,1.79175946922805,0,1.94591014905531,13.795618006625,"1","0","0"
18.1975371926382,"2",1,1.94591014905531,3.61091791264422,0,4.23410650459726,0,13.7956414684595,"1","0","0"
14.9141228466324,"3",1,0,0,0,0,0,13.7956404483912,"1","0","1"
18.4147011014719,"3",0,1.09861228866811,0,0,0,0,13.7957251105205,"0","0","1"
17.7384044604934,"3",0,0.693147180559945,0,0,0,0,13.7957302104199,"1","0","1"
19.4642030663025,"3",1,2.94443897916644,3.3322045101752,3.43398720448515,3.61091791264422,3.36729582998647,13.7957302104199,"1","0","0"
15.2018049190842,"2",0,0,0,0,0,0,13.7958434214888,"1","1","0"
13.8155105579643,"1",0,0,3.46573590279973,0,3.55534806148941,0,13.7955282345237,"1","0","0"
18.5159909237567,"2",0,3.04452243772342,0,0,0,0,13.7955312950689,"1","0","1"
15.4249484703984,"2",0,0,0,0,0,0,13.7955394564771,"1","0","0"
14.5086577385242,"2",0,1.38629436111989,0,0,0,0,13.795618006625,"1","0","0"
16.9510047738934,"2",1,1.38629436111989,0,0,0,0,13.7956231070707,"1","0","0"
17.3708586194537,"1",0,2.63905732961526,2.83321334405622,0,2.30258509299405,0,13.795618006625,"1","1","0"
19.0358663830426,"2",0,1.38629436111989,0,0,0,0,13.7956394283219,"1","0","0"
14.9141228466324,"2",0,1.09861228866811,0,0,0,0.693147180559945,13.7956322878072,"1","0","0"
19.0084674088545,"2",1,2.56494935746154,4.52178857704904,0,3.85014760171006,1.38629436111989,13.7957230705535,"1","0","0"
16.1180956509583,"2",0,1.94591014905531,0.693147180559945,0,0.693147180559945,0,13.7956404483912,"1","0","0"
18.1975371926382,"2",0,3.17805383034795,0,0,0,0,13.79563738818,"1","1","0"
16.3004172077523,"2",0,1.38629436111989,0.693147180559945,0,0,0,13.7956445286582,"1","0","0"
17.0581029094498,"2",0,1.09861228866811,0,0,0,0,13.7956414684595,"0","1","1"
17.7275335633924,"2",0,2.484906649788,0,0,0,0,13.7957179706177,"1","1","0"
15.4249484703984,"1",0,0,0,0,0,0,13.7957230705535,"1","0","0"
15.6072700271923,"2",0,2.30258509299405,0,0,0,0,13.7957261305025,"1","0","0"
15.6072700271923,"2",0,1.38629436111989,0,0,0,0,13.795733270347,"1","1","1"
12.4292161968444,"1",0,1.94591014905531,0,0,0,0,13.7957393901732,"1","0","1"
15.4249484703984,"2",1,2.07944154167984,0,0,0,0,13.7958189445058,"1","1","1"
16.1180956509583,"2",0,0,0,0,0,0.693147180559945,13.7958220041615,"1","0","0"
19.4540266021768,"2",0,1.09861228866811,5.66296048013595,3.2188758248682,3.97029191355212,2.07944154167984,13.7958189445058,"1","1","0"
16.4182002434087,"2",0,0.693147180559945,0,0,0,0,13.7958291433215,"1","0","0"
15.2018049190842,"1",0,4.12713438504509,1.79175946922805,0,1.38629436111989,0,13.7958373022992,"1","0","0"
16.5235607590665,"2",0,2.39789527279837,0,0,0,0,13.7958362824307,"1","0","0"
17.2167079396264,"2",0,2.19722457733622,3.2188758248682,0,3.40119738166216,0,13.7958454612103,"1","1","0"
0,"2",0,1.79175946922805,7.50988306115491,6.64248680136726,7.67600993202889,6.6631326959908,13.7958434214888,"0","1","0"
14.9141228466324,"1",0,1.38629436111989,3.2188758248682,0,3.13549421592915,0,13.7959219477648,"0","1","0"
18.7571529805736,"2",0,2.63905732961526,1.09861228866811,1.09861228866811,0,0,13.7959250071053,"1","0","0"
15.4249484703984,"2",0,0,0,0,0,0,13.7959392839039,"1","0","0"
13.9978321147582,"2",0,0.693147180559945,0,0,0,0,13.7959433629517,"1","0","0"
19.781657297088,"2",0,1.79175946922805,0,0,0,0,13.7960310584567,"1","0","1"
21.419409324093,"2",0,0,3.80666248977032,3.3322045101752,0,0,13.7960310584567,"1","1","0"
15.4249484703984,"2",0,1.09861228866811,0,0,0,0,13.796036156796,"1","0","1"
16.1180956509583,"2",0,2.30258509299405,0,0,0,0,13.7960351371302,"1","0","0"
17.2167079396264,"2",0,2.07944154167984,0,1.38629436111989,0,2.07944154167984,13.7962268160238,"1","0","0"
19.3750761818601,"2",0,0,3.2188758248682,2.39789527279837,2.56494935746154,2.07944154167984,13.7962329328303,"1","1","0"
13.8155105579643,"2",0,1.38629436111989,0,0,0,0,13.7962339522945,"1","0","0"
13.8155105579643,"2",0,0,0,0,0,0,13.796250263579,"1","0","0"
19.371908990707,"2",0,2.89037175789616,0,1.09861228866811,0,0,13.796328757915,"1","1","0"
18.7051827653975,"2",1,1.6094379124341,0,0.693147180559945,0,0,13.7963420095976,"1","0","1"
15.4249484703984,"3",0,1.6094379124341,0,0,0,0,13.7964398627405,"0","1","0"
13.8155105579643,"3",0,0,0,0,0,0,13.7964490359817,"0","0","1"
13.8155105579643,"3",0,1.6094379124341,0,0,0,0,13.7964561706667,"1","0","0"
18.1975371926382,"3",1,1.09861228866811,3.40119738166216,0,3.13549421592915,0,13.7964602476067,"1","0","0"
16.5235607590665,"2",0,0,0,0,0,0,13.7964602476067,"1","0","0"
15.6072700271923,"1",1,1.6094379124341,0,0,0,0,13.7965458595076,"1","0","0"
19.7687538922521,"2",0,1.09861228866811,1.94591014905531,1.09861228866811,3.43398720448515,1.09861228866811,13.7965540126398,"1","0","0"
16.1180956509583,"2",1,2.94443897916644,0,0,0,0,13.7965570700472,"1","0","0"
15.4249484703984,"3",1,1.09861228866811,0,0,0,0,13.7965611465759,"1","0","0"
14.5086577385242,"2",0,0,0,0,0,0,13.7965611465759,"1","0","0"
16.1180956509583,"3",0,0,0,0,0,0.693147180559945,13.7965621657054,"1","0","0"
17.7374838942456,"3",0,2.39789527279837,4.39444915467244,1.38629436111989,4.48863636973214,1.79175946922805,13.8055682970785,"1","0","0"
15.6072700271923,"3",0,1.6094379124341,1.6094379124341,0,0.693147180559945,0,13.8055763769807,"1","0","0"
14.5086577385242,"3",0,2.89037175789616,0,0,0,0,13.8055884967115,"1","0","0"
19.3114363314059,"3",1,2.39789527279837,4.39444915467244,2.30258509299405,4.51085950651685,2.30258509299405,13.8055864767666,"1","0","0"
15.8949520996441,"2",0,1.94591014905531,0,0,0,0,13.7964490359817,"1","1","1"
19.7472813623534,"1",0,2.07944154167984,0,0,0,0,13.7964500552255,"0","1","0"
13.8155105579643,"2",0,0,0,0,0,0,13.8058722584243,"1","1","0"
19.9247581407286,"2",0,0,0,0,0,0,13.806384037686,"1","1","0"
15.4047457630809,"2",1,0,0,0,0,0,13.8066847246267,"1","0","0"
15.2018049190842,"3",0,2.30258509299405,0,0,0,0,13.8454751031237,"1","1","0"
13.8155105579643,"3",0,2.484906649788,0,0,0,0,13.8454867488152,"1","0","0"
13.8155105579643,"2",0,0.693147180559945,1.09861228866811,0,1.94591014905531,0,13.8455614721086,"1","1","0"
15.2018049190842,"3",0,0,0,0,0,0,13.8455663240775,"1","0","0"
14.9141228466324,"3",0,0,0,0,0,0,13.8455818502196,"1","0","0"
19.3134981196409,"2",0,1.09861228866811,0,0,0.693147180559945,0,13.8458583692447,"0","1","0"
14.5086577385242,"2",0,2.77258872223978,0,0,0,0,13.8456691802778,"1","0","0"
13.1223633774043,"2",0,1.09861228866811,0,0,0,0,13.8456682099857,"1","0","0"
14.9141228466324,"2",0,0.693147180559945,0,0,1.09861228866811,0,13.8460543118748,"0","1","0"
15.8304135785065,"2",0,0,0,0,0,0,13.8460601313659,"0","1","0"
15.4249484703984,"2",1,2.77258872223978,0,0,0,0,13.8460601313659,"1","0","0"
12.2060726455302,"2",1,0,0,0,0,0,13.845664328808,"1","0","1"
18.8241438493899,"2",0,1.38629436111989,0,0,0,0,13.8456740317241,"1","0","1"
14.7710220029917,"2",0,1.09861228866811,0,0,0,0,13.8457759066596,"1","0","0"
13.8155105579643,"1",0,0.693147180559945,0,0,0,0,13.8459573153715,"1","1","0"
17.7048788728276,"2",1,2.30258509299405,0,0,0,0,13.8459708954483,"1","0","0"
16.8112428315183,"1",0,0.693147180559945,0,0,0,0,13.8460562517089,"0","1","0"
14.9141228466324,"2",1,0,0,0,0,0,13.8462347003506,"1","0","0"
13.8254608888174,"2",0,1.09861228866811,0,0,0,0,13.8459582853831,"1","0","1"
17.4530967176907,"2",0,0,0,0,0,2.56494935746154,13.8460562517089,"0","1","0"
15.5202586502027,"2",0,1.79175946922805,0,0,0,0,13.8460669207293,"1","0","0"
19.5192930326205,"2",0,1.09861228866811,0,0,0,0,13.846149359321,"1","1","0"
15.3841264758781,"2",0,1.09861228866811,0,0,0,0,13.846160997163,"1","0","1"
18.6675408218839,"2",0,0.693147180559945,0,0,0,1.38629436111989,13.8461629367902,"0","1","1"
16.1180956509583,"2",0,1.38629436111989,0,0,0,0,13.8462385793153,"0","1","0"
16.8840963743473,"2",0,1.09861228866811,0,0,0,0,13.8548360733179,"1","0","0"
19.8069751050723,"2",0,0.693147180559945,0,0,0,0,13.8549274057281,"1","0","1"
13.8155105579643,"2",0,0,0,0,0,0,13.8549283670775,"1","0","0"
17.1477150681395,"2",0,3.3322045101752,0,0,0,0,13.845964105433,"1","1","0"
19.8569550373773,"3",0,0,0,0,2.484906649788,3.17805383034795,13.8459708954483,"0","1","1"
15.4249484703984,"2",0,3.2188758248682,0,0,0,0,13.8460484923499,"1","0","0"
13.9978321147582,"3",0,0,0,0,0,0,13.8461406308507,"1","0","0"
14.7318012898384,"3",0,0,0,0,0,0,13.8461464498394,"1","0","1"
16.8112428315183,"3",0,0.693147180559945,0,0,0,0,13.8462453674673,"0","0","1"
17.9548289638405,"3",0,0,0,0,0,0,13.8462356700932,"1","0","1"
13.8155105579643,"3",0,0.693147180559945,0,0,0,0,13.846257004192,"1","0","0"
14.5086577385242,"2",0,1.09861228866811,0,0,0,0,13.8548351118798,"1","0","0"
20.6308741940669,"2",0,1.09861228866811,0,0,5.91889385427315,4.70953020131233,13.8548399190613,"0","1","0"
13.8155105579643,"2",0,1.09861228866811,0,0,0,0,13.8549399031985,"0","1","0"
16.5235607590665,"2",0,1.09861228866811,0,0,0,0,13.8462492463905,"1","0","0"
15.4249484703984,"2",0,0,0,0,0,0,0,"0","0","0"
17.0343863828325,"2",0,0.693147180559945,0,0,0,0,13.8548331890007,"0","1","0"
12.6115377536383,"1",0,0.693147180559945,0,0,0,0,13.8550446835372,"1","0","0"
11.5129254649702,"1",0,0.693147180559945,0,0,0,0,13.8553301302272,"0","1","0"
15.4249484703984,"3",0,0.693147180559945,0,0,3.2188758248682,0,13.8549274057281,"1","0","0"
16.8600329956877,"3",0,1.38629436111989,0,0,0,0,13.854946632541,"0","0","1"
18.9061885597341,"2",0,0.693147180559945,0,0,0,0,13.7220884945458,"1","1","0"
19.0084674088545,"2",0,1.79175946922805,3.17805383034795,0.693147180559945,2.70805020110221,0.693147180559945,13.7960504320078,"1","1","0"
16.1180956509583,"2",0,2.56494935746154,3.2188758248682,0,3.17805383034795,0,13.7961299616005,"1","0","0"
13.8155105579643,"1",0,2.19722457733622,0,0,0,0,13.7961381181242,"1","0","0"
20.3376033561344,"2",0,2.39789527279837,0,1.38629436111989,0,2.77258872223978,13.7961483136853,"0","1","0"
16.3995081103965,"2",1,2.83321334405622,0,0,0,0,13.796150352785,"1","0","0"
15.6718085483299,"2",0,0.693147180559945,0,0,0,0,13.7961493332356,"1","0","1"
16.4965320866786,"2",0,2.99573227355399,0,0,0,0,13.7961483136853,"0","1","0"
13.8155105579643,"2",0,0,0,0,0,0,13.7962268160238,"1","0","0"
20.2124402131804,"2",1,1.38629436111989,4.91998092582813,3.04452243772342,5.44673737166631,3.17805383034795,13.7958444413501,"1","0","0"
14.5086577385242,"2",0,0.693147180559945,0,0,0,0,13.7962288549635,"0","1","0"
17.7275335633924,"2",0,2.07944154167984,2.19722457733622,1.38629436111989,1.6094379124341,0,13.7961554505161,"1","1","1"
13.9108207377686,"2",0,1.79175946922805,0,0,0,0,13.7962298744317,"1","1","0"
20.0223135153674,"1",0,1.94591014905531,0,1.09861228866811,0.693147180559945,2.484906649788,13.7962339522945,"0","1","0"
16.9935643883122,"1",0,1.38629436111989,1.38629436111989,2.83321334405622,0,2.07944154167984,13.7962400690573,"1","1","0"
16.1180956509583,"3",0,1.38629436111989,0,0,0,0,13.7962472052334,"1","0","1"
18.4206807439524,"1",0,0.693147180559945,3.2188758248682,0,4.15888308335967,2.63905732961526,13.7962563802421,"1","1","1"
15.4249484703984,"2",0,1.38629436111989,0.693147180559945,0,0,0,13.8056632318059,"1","0","0"
18.3153202282945,"2",0,2.63905732961526,0,0,0.693147180559945,0,13.7963297772814,"0","1","0"
13.8155105579643,"2",0,0,0,0,0,0,13.796334874098,"1","0","0"
13.8155105579643,"2",0,0.693147180559945,0,0,0,0,13.7964306894151,"0","1","0"
15.4249484703984,"2",0,1.6094379124341,0,0,0,0,13.7963399708886,"1","1","0"
16.1180956509583,"2",0,2.94443897916644,0,0,0,0,13.7963369128173,"1","0","1"
17.2167079396264,"2",0,0.693147180559945,0.693147180559945,0,0,0,13.7963501643919,"1","0","0"
17.5043900120782,"2",0,1.38629436111989,1.94591014905531,1.09861228866811,2.19722457733622,1.09861228866811,13.7963542417641,"0","1","0"
19.1824207159779,"2",0,2.07944154167984,4.91265488573605,3.93182563272433,5.00394630594546,4.04305126783455,13.7964306894151,"1","1","0"
20.8546449150028,"2",0,2.07944154167984,0,1.38629436111989,0,1.6094379124341,13.7963562804439,"1","0","0"
14.5086577385242,"2",0,2.484906649788,1.09861228866811,0,0,0,13.7964337471995,"1","1","0"
11.289781913656,"2",0,0,0,0,0,0,13.7964357857173,"1","0","1"
20.0301186563865,"2",0,3.61091791264422,5.8664680569333,3.52636052461616,6.47850964220857,3.3322045101752,13.7964357857173,"1","1","1"
14.1303212978043,"2",0,1.79175946922805,0,0,0,0,13.7964490359817,"1","1","0"
16.1180956509583,"2",0,0,0,0,0,0,13.7964602476067,"1","1","0"
13.8155105579643,"2",0,1.38629436111989,0,2.07944154167984,0,1.09861228866811,13.7965397446149,"1","0","0"
15.6072700271923,"1",0,0,1.79175946922805,0,1.38629436111989,0,13.7965407637663,"1","0","0"
15.6072700271923,"2",1,3.49650756146648,0,0,0,0,13.7965458595076,"1","0","0"
16.3004172077523,"2",0,2.56494935746154,0.693147180559945,0,0,0,13.796549936082,"1","0","0"
15.8949520996441,"3",0,0,0,0,0,0,13.7965478977969,"1","0","0"
18.0921766769803,"2",0,1.6094379124341,4.27666611901606,0.693147180559945,4.31748811353631,0,13.79654891694,"1","1","0"
19.6174678871415,"1",0,0.693147180559945,5.08759633523238,3.63758615972639,4.58496747867057,3.80666248977032,13.7965570700472,"0","1","0"
15.4249484703984,"1",0,1.09861228866811,0.693147180559945,0,0.693147180559945,0,13.7965570700472,"1","1","0"
14.9141228466324,"3",0,3.13549421592915,0,0,0,0,13.796563184834,"0","0","1"
19.7556818106847,"3",0,2.94443897916644,6.68835471394676,6.29156913955832,6.21060007702465,6.19031540585315,13.8056854492705,"1","0","0"
13.8155105579643,"3",0,0.693147180559945,0,0,0,0,13.8058712487389,"1","0","0"
19.0507816227947,"3",0,1.79175946922805,0,0,0,0,13.8059712026491,"0","1","0"
15.4249484703984,"3",0,0,0,0,0,0,13.8060741750173,"1","1","0"
13.8155105579643,"3",0,0,0,0,0,0,13.8061811742835,"1","0","0"
16.9497256953516,"3",0,0,0,0,0,0,13.8061872305034,"0","0","1"
14.6909792953182,"3",0,0.693147180559945,0,0,0,0,13.8061953054062,"1","0","0"
17.4264284706085,"3",0,0.693147180559945,1.09861228866811,0,1.09861228866811,0,13.8055672870862,"1","0","0"
20.2124402131804,"1",0,1.6094379124341,5.68017260901707,5.2040066870768,4.67282883446191,4.48863636973214,13.805573347025,"1","1","0"
15.8949520996441,"2",0,1.79175946922805,0,0,0,0,13.8056672713817,"1","0","0"
16.1180956509583,"2",0,1.09861228866811,0,1.38629436111989,0,2.19722457733622,13.8056672713817,"1","0","0"
15.4249484703984,"2",0,3.09104245335832,1.09861228866811,0,0.693147180559945,0,13.8056723208284,"0","1","0"
20.644222629606,"2",0,1.94591014905531,4.60517018598809,5.12989871492307,3.91202300542815,4.89783979995091,13.8056733307147,"0","1","0"
16.1621125363751,"2",0,1.38629436111989,0,0,0,0,13.8056844393964,"0","1","0"
14.5086577385242,"1",0,1.09861228866811,0,0,0,0,13.8056884788865,"1","1","0"
17.1477150681395,"2",1,0,3.2188758248682,0.693147180559945,3.71357206670431,1.09861228866811,13.8057662358898,"0","1","1"
16.1180956509583,"2",0,1.6094379124341,1.38629436111989,0,1.6094379124341,0,13.8058722584243,"1","1","0"
13.1223633774043,"1",0,1.6094379124341,0,0,0,0,13.8057743141928,"1","0","0"
14.9141228466324,"2",0,0,0,0,0,0,13.8057813826544,"1","0","1"
19.5198761958811,"2",0,0.693147180559945,0,0,0,0,13.8057803728772,"1","1","1"
14.2209756660724,"1",0,2.70805020110221,0,0,0,0,13.805786431525,"1","0","1"
8.51719319141624,"1",0,0,0,0,0,0,13.8062740322916,"1","0","0"
9.90348755253613,"1",0,0,0,0,0,0,13.8164321331834,"0","1","1"
12.2060726455302,"3",0,0,0,0,0,0,13.7963471063518,"1","0","0"
12.2060726455302,"1",0,0,0,0,0,0,13.8062770601249,"1","1","0"
8.00636756765025,"1",0,0,0,0,0,0,13.7955384363047,"1","1","0"
16.1180956509583,"2",1,0,2.63905732961526,1.09861228866811,1.6094379124341,1.6094379124341,0,"0","0","0"
16.8112428315183,"2",0,0.693147180559945,0,1.09861228866811,0,1.09861228866811,0,"0","0","0"
19.2190884351698,"2",0,1.94591014905531,0,2.77258872223978,0,1.6094379124341,0,"0","0","0"
13.8155105579643,"2",0,1.09861228866811,0,0,0,0,13.8066917866561,"1","0","0"
12.2060726455302,"2",0,1.38629436111989,0,0,0,0,13.8157145371591,"1","0","0"
12.2060726455302,"2",0,0,0,0,0,0,13.8257608438264,"0","0","1"
16.8112428315183,"2",0,2.30258509299405,0,2.19722457733622,0,1.79175946922805,13.3215666330668,"1","0","0"
17.7275335633924,"2",1,1.6094379124341,1.79175946922805,0,2.07944154167984,0,13.7439221782009,"1","1","1"
17.7275335633924,"2",0,1.94591014905531,0,0,0,0,13.7440306678373,"1","0","1"
16.5235607590665,"2",0,0,0,0,0,0,13.7442519072514,"1","1","0"
13.1223633774043,"2",0,2.30258509299405,1.6094379124341,0,1.09861228866811,0,13.753865978668,"1","0","0"
17.7667542765457,"1",0,2.89037175789616,5.17048399503815,3.49650756146648,4.81218435537242,3.43398720448515,13.7539574427312,"1","1","0"
18.9513089950145,"1",0,0,2.99573227355399,1.94591014905531,2.07944154167984,1.38629436111989,13.7440414087451,"0","1","0"
18.0921766769803,"2",0,1.38629436111989,4.17438726989564,2.70805020110221,3.97029191355212,2.70805020110221,13.7433860021547,"0","1","0"
13.8155105579643,"1",0,1.38629436111989,0,0,0,0,13.7434816538193,"1","0","0"
14.5086577385242,"2",0,1.79175946922805,1.38629436111989,0,1.6094379124341,0,13.7433870769433,"1","0","0"
13.8155105579643,"1",0,1.09861228866811,1.09861228866811,0,1.09861228866811,0,13.7433935256508,"1","0","0"
19.3283207257523,"2",1,2.83321334405622,4.77068462446567,3.36729582998647,4.91998092582813,3.63758615972639,13.7434816538193,"1","1","0"
20.3337997935172,"1",0,3.2188758248682,4.17438726989564,4.02535169073515,1.09861228866811,2.56494935746154,13.7434838031898,"0","1","0"
15.4249484703984,"2",0,4.11087386417331,3.76120011569356,0.693147180559945,3.73766961828337,1.09861228866811,13.7433935256508,"0","1","0"
16.1180956509583,"2",0,0,0,0,0,0,13.7435106699313,"1","0","0"
17.4079787763342,"2",0,0,3.52636052461616,1.09861228866811,3.89182029811063,2.484906649788,13.7433946004313,"1","1","0"
16.8112428315183,"3",0,0,0,0,0,0,13.7434848778733,"0","1","0"
18.1722193846539,"1",0,1.6094379124341,0,0,0,0,13.7434827285051,"0","1","0"
19.6701153223549,"3",0,0,2.19722457733622,2.83321334405622,0,1.09861228866811,13.7434966993158,"1","1","1"
15.6072700271923,"3",0,0,0,0,0,0,13.7434977739855,"1","0","0"
18.9394745373675,"2",1,1.09861228866811,4.47733681447821,3.13549421592915,4.36944785246702,3.46573590279973,13.7435858929677,"0","1","0"
