"BAN_1","BAN","CAPITAL","city","agree","attendevent","EX14","IM14","EX15","IM15","設立日期","行業代號","名稱","行業代號_1","名稱_1","行業代號_2","名稱_2","行業代號_3","名稱_3"
29069127,"6770A34B9B",2.1e+08,3,FALSE,11,176,0,226,1,980619,271914,"隨身碟製造",631200,"資料處理、網站代管及相關服務",NA,NA,NA,NA
29071398,"E75BCBB67F",2e+07,3,FALSE,6,0,4,0,2,980625,456113,"家電（視聽設備除外）批發",455999,"未分類其他服飾品批發",474199,"其他家庭電器零售","454999","未分類其他食品批發"
29072278,"B626D834C9",142650000,2,FALSE,3,4,0,0,0,980625,457113,"醫療耗材批發",475113,"醫療耗材零售",457199,"其他藥品及醫療用品批發","451099","其他商品經紀"
29073207,"714605E667",7145000,3,FALSE,2,0,0,0,0,980630,620111,"遊戲軟體設計",NA,NA,NA,NA,NA,NA
29081918,"487BA62B49",4e+08,2,FALSE,2,38,8,4,24,970521,464211,"電子器材、電子設備批發",469999,"其他未分類專賣批發",NA,NA,NA,NA
29082661,"62171A0B1B",6e+06,2,TRUE,2,0,0,0,0,970513,292700,"橡膠及塑膠加工用機械設備製造",NA,NA,NA,NA,NA,NA
29083726,"D899D31635",8650000,2,FALSE,16,1,0,0,0,970428,464320,"金屬加工用機械批發",620212,"系統規劃、分析及設計",NA,NA,NA,NA
29088476,"334B2F7B53",176528590,1,FALSE,0,0,4,0,2,970508,454399,"其他水產品批發",32211,"淡水魚塭養殖",760912,"農、林、漁、礦、食品、紡織等技術指導服務","457114","動物藥品批發"
29090655,"DE09BCB3BA",2500000,1,FALSE,2,0,0,0,0,970526,455113,"紡織紗批發",462112,"塑膠材料批發",471999,"未分類其他綜合商品零售",NA,NA
29090825,"999EC02D4E",3e+07,1,FALSE,6,3,4,14,5,970611,292999,"其他未分類專用機械設備製造",269999,"其他未分類電子零組件製造",464999,"未分類其他機械器具批發",NA,NA
29091583,"55406DAAF7",5e+07,2,FALSE,4,4,0,2,0,970515,269999,"其他未分類電子零組件製造",NA,NA,NA,NA,NA,NA
29098093,"51989981A5",7.1e+07,1,FALSE,0,0,0,0,2,970522,456111,"家電材料批發",461999,"未分類其他建材批發",259999,"其他未分類金屬製品製造","481014","居家修繕用品零售"
29101652,"8488BAF7A0",6e+06,2,FALSE,9,2,0,4,0,970604,461515,"建材五金（螺絲、螺帽、鉚釘等金屬製品）批發",464999,"未分類其他機械器具批發",458211,"自行車及自行車零件批發","464913","消防設備批發"
29102792,"7B94796EEC",1e+06,2,FALSE,1,0,0,0,0,970731,429099,"未分類其他土木工程",457113,"醫療耗材批發",475113,"醫療耗材零售",NA,NA
29102934,"90237C6389",5e+06,2,FALSE,17,2,0,3,0,970606,461515,"建材五金（螺絲、螺帽、鉚釘等金屬製品）批發",259999,"其他未分類金屬製品製造",NA,NA,NA,NA
29103482,"A8D0F6DDF8",2e+07,2,FALSE,6,0,0,1,0,970604,454999,"未分類其他食品批發",456199,"其他家庭電器批發",457299,"其他化粧品批發",NA,NA
29104779,"D3CA71E35A",1e+06,2,FALSE,4,0,0,0,0,970617,465311,"汽車零件、汽車百貨批發",465314,"機車零件、機車百貨批發",458211,"自行車及自行車零件批發",NA,NA
29106615,"171E7C7CE7",1.85e+08,2,FALSE,9,29,2,8,1,970610,269999,"其他未分類電子零組件製造",464211,"電子器材、電子設備批發",NA,NA,NA,NA
29113067,"CF9BEE4A1A",38500000,2,FALSE,10,7,2,20,3,970617,461517,"金屬手工具批發",464320,"金屬加工用機械批發",464999,"未分類其他機械器具批發","474999","未分類其他家庭器具及用品零售"
29113242,"D37B9EAEF7",1.2e+07,1,FALSE,1,0,0,0,0,980225,11699,"其他食用菌菇類栽培",11900,"其他農作物栽培",472111,"蔬菜零售",NA,NA
29114312,"0089022A97",6e+06,2,FALSE,7,1,2,2,2,970630,458211,"自行車及自行車零件批發",313200,"自行車零件製造",452000,"綜合商品批發","740200","工業設計"
29116923,"2498E9F0CF",5e+05,1,FALSE,6,0,0,0,0,970711,303099,"其他汽車零件製造",465311,"汽車零件、汽車百貨批發",NA,NA,NA,NA
29117795,"3.71E+09",2e+06,1,FALSE,0,0,0,0,0,970702,464320,"金屬加工用機械批發",241212,"鑄鐵件鑄造",241213,"鑄鋼件鑄造",NA,NA
29120840,"BA02C12B15",36500000,2,FALSE,26,7,0,4,0,970707,284299,"其他照明器具製造",740999,"未分類其他專門設計服務",464299,"其他電子設備及其零組件批發",NA,NA
29120948,"5FC5B92188",414296990,2,FALSE,1,0,0,0,0,970704,469199,"其他回收物料批發",463911,"煤、焦炭批發",353011,"熱能供應","782000","人力供應"
29130116,"A20F5695FB",2.5e+07,2,FALSE,7,7,0,5,0,970909,464499,"其他辦公用機械器具批發",456199,"其他家庭電器批發",464299,"其他電子設備及其零組件批發","275199","其他量測、導航及控制設備製造"
29130930,"CC2A58DF85",8e+06,3,FALSE,4,0,0,0,0,990106,458211,"自行車及自行車零件批發",461515,"建材五金（螺絲、螺帽、鉚釘等金屬製品）批發",251113,"鎖具及鑰匙製造",NA,NA
29131446,"CEE76E3B6C",4.6e+07,2,FALSE,12,10,3,7,5,990108,456999,"未分類其他家庭器具及用品批發",456199,"其他家庭電器批發",451099,"其他商品經紀",NA,NA
29135647,"19856091F0",157796100,2,TRUE,3,231,7,269,11,990202,269999,"其他未分類電子零組件製造",271999,"未分類其他電腦週邊設備製造",NA,NA,NA,NA
29140445,"5622ADADC9",7e+06,2,FALSE,7,0,0,0,0,990308,461515,"建材五金（螺絲、螺帽、鉚釘等金屬製品）批發",461913,"平板玻璃批發",NA,NA,NA,NA
29147762,"0A644EAC1B",5e+07,2,FALSE,8,0,0,0,0,990409,456213,"廚具批發",456999,"未分類其他家庭器具及用品批發",464999,"未分類其他機械器具批發","464915","醫療機械設備批發"
29151337,"0EA0D754DF",20379020,3,FALSE,2,0,0,0,0,990426,582099,"其他軟體出版",NA,NA,NA,NA,NA,NA
29156678,"EE41C289BB",5100500,3,FALSE,7,0,0,0,0,990517,740200,"工業設計",NA,NA,NA,NA,NA,NA
29156831,"F0790AC426",2.9e+07,2,FALSE,1,0,5,0,2,990518,284299,"其他照明器具製造",269911,"電子連接器（線）製造",456199,"其他家庭電器批發",NA,NA
29157058,"4BFB5E11C8",1e+06,3,FALSE,6,0,0,0,0,990518,740200,"工業設計",469917,"手工藝品批發",NA,NA,NA,NA
29161074,"02CF24844A",71524260,2,FALSE,1,0,0,0,1,990609,282011,"一次電池製造",282012,"二次電池製造",284299,"其他照明器具製造",NA,NA
29161243,"0B43E97CBF",2e+07,2,TRUE,20,0,0,0,0,990608,464111,"電腦及電腦週邊設備批發",NA,NA,NA,NA,NA,NA
29161264,"66EC398636",601185590,2,FALSE,4,61,130,21,37,990610,281099,"其他發電、輸電、配電機械製造",282012,"二次電池製造",451099,"其他商品經紀","474114","通用電池零售"
29162550,"422215898A",1e+09,2,FALSE,6,0,0,0,0,990615,772999,"未分類其他運輸工具設備租賃",456115,"通用電池批發",474114,"通用電池零售",NA,NA
